,Zone,Grade,Store Name,Space Code,W,H,Material,D,Qty,"Sq,ft.",Cost,Level,Inventory Medium,Inventory Type,Location,Category,Category,Comments
26,West,C,Magarpatta,83L1VIS14,48,107,ESML,,1,35.66666667,,0,Frontlit,Pillar,Mens Denim,Mens,,
27,West,C,Magarpatta,83L1VIS15,139,75,ESML,,1,72.39583333,,0,Frontlit,Cash Counter,Mens,Mens,,
28,West,C,Magarpatta,83L1VIS16,142,120,ESML,,1,118.3333333,,0,Frontlit,Pillar,Jewellery,Non-apps,,
29,West,C,Magarpatta,83L1W1,57'',10',ESML,,1,3.91875,,0,Frontlit,Window,Generic,Generic,,
30,West,C,Magarpatta,83L1W2,12',10',ESML,,1,0.825,,0,Frontlit,Window,Generic,Generic,,
31,West,C,Magarpatta,83GFSV1,"25 x 7""",56'',VOSB,"7""",4,#VALUE!,,0,Frontlit,Sensomatic,Beauty,Beauty,,
32,West,C,Magarpatta,83L2VIS2,31'',95'',ESML,,1,20.45138889,,1,Frontlit,Pillar,Kids Boy,Kids,,
33,West,C,Magarpatta,83L2VIS3,34'',95'',ESML,,1,22.43055556,,1,Frontlit,Pillar,Kids girl,Kids,,
34,West,C,Magarpatta,83L2SW1,16',13',ESML,,1,1.435416667,,1,Frontlit,Stairway,Ladies,Ladies,,
35,West,C,Magarpatta,83L2SW2,235'',155'',ESML,,1,252.9513889,,1,Frontlit,Stairway,Ladies,Ladies,,
36,West,C,Magarpatta,83FFCC1,258'',89'',Backlit Fabric with Silicon Strip,,1,159.4583333,,1,Backlit,Cash Counter,Indian Wear,Ladies,,
37,West,C,Magarpatta,83FFSV1,,,Recce,,,,,1,Frontlit,Sensomatic,Home,Home,,
38,West,C,Magarpatta,83FFW1,199'',125'',ESML,,1,172.7430556,,1,Frontlit,Window,Home,Home,,
,,,,,,,,,,,,,,,,,,
1,West,A,Malad,14GFV4,48'',104'',Backlit Fabric with Silicon Strip,,1,34.66666667,,0,Backlit,Pillar,Indian Wear,Ladies,,Recce to be done post renovation
2,West,A,Malad,14GFV5,48'',105'',Backlit Fabric with Silicon Strip,,1,34.83333333,,0,Backlit,Pillar,Indian Wear,Ladies,,
3,West,A,Malad,14GFV20,54'',112'',Backlit Fabric with Silicon Strip,,1,41.61111111,,0,Backlit,Pillar,Ladies Footwear,Leather,,
4,West,A,Malad,14GFEW5,236'',125'',Backlit Fabric with Silicon Strip,,1,204.8611111,,0,Frontlit,Window,Generic,Generic,,
5,West,A,Malad,14FFV2,39'',113'',Backlit Fabric with Silicon Strip,,1,30.60416667,,1,Backlit,Pillar,Mens Denim,Mens,,
6,West,A,Malad,14FFV5,39'',102'',Backlit Fabric with Silicon Strip,,1,27.27083333,,1,Backlit,Pillar,Mens Footwear,Leather,,
7,West,A,Malad,14FFV6,53'',113'',Backlit Fabric with Silicon Strip,,1,41.59027778,,1,Backlit,Pillar,Mens Footwear,Leather,,
8,West,A,Malad,14FFV9,40'',113'',Backlit Fabric with Silicon Strip,,1,31.38888889,,1,Backlit,Pillar,Mens Formal,Mens,,
9,West,A,Malad,14FFV10,41'',113'',Backlit Fabric with Silicon Strip,,1,32.17361111,,1,Backlit,Pillar,Mens Formal,Mens,,
10,West,A,Malad,14FFV11,43'',102'',Backlit Fabric with Silicon Strip,,1,30.45833333,,1,Backlit,Pillar,Mens Formal,Mens,,
11,West,A,Malad,14FFV12,39'',113'',Backlit Fabric with Silicon Strip,,1,30.60416667,,1,Backlit,Pillar,Mens Formal,Mens,,
12,,,,14FFV12A,34'',111'',ESML,,1,26.20833333,,,,,,,,
13,West,A,Malad,14FFV13,31.5'',106.5'',Backlit Fabric with Silicon Strip,,1,#VALUE!,,1,Backlit,Pillar,Mens Formal,Mens,,
14,West,A,Malad,14FFV15,33'',101'',ESML,,1,23.14583333,,1,Frontlit,Pillar,Kids,Kids,,
15,West,A,Malad,14FFV17,33'',101'',ESML,,1,23.14583333,,1,Frontlit,Pillar,Kids,Kids,,
16,West,A,Malad,14FFV24,36'',108'',Backlit Fabric with Silicon Strip,,1,27,,1,Backlit,Pillar,Ladies Western,Ladies,,
17,West,A,Malad,14FFV32,32'',106.5'',Backlit Fabric with Silicon Strip,,1,#VALUE!,,1,Backlit,Pillar,Ladies Western,Ladies,,
18,West,A,Malad,14FFV33,3',9',Backlit Fabric with Silicon Strip,,1,0.2015881944,,1,Backlit,Pillar,Ladies Western,Ladies,,
19,West,A,Malad,14FFV34,40'',105'',Backlit Fabric with Silicon Strip,,1,29.16666667,,1,Backlit,Pillar,Ladies Western,Ladies,,
20,West,A,Malad,14FFSV1,14'',55'',Translit Film,,10,5.15625,,1,Frontlit,Sensomatic,Generic,Generic,,
21,West,A,Malad,14FFCC2,168'',70'',Backlit Fabric with Silicon Strip,,1,81.66666667,,1,Backlit,Cash Counter,Mens,Mens,,
22,West,A,Malad,14GFV1,41'',105'',Backlit Fabric with Silicon Strip,,1,29.89583333,,0,Backlit,Pillar,Indian Wear,Ladies,,
23,West,A,Malad,14GFV2,61'',104'',ESML,,1,44.05555556,,0,Frontlit,Pillar,Indian Wear,Ladies,,
24,West,A,Malad,14GFV3,48'',104'',Backlit Fabric with Silicon Strip,,1,34.66666667,,0,Backlit,Pillar,Indian Wear,Ladies,,
25,West,A,Malad,14GFV6,68'',104'',Backlit Fabric with Silicon Strip,,1,49.11111111,,0,Backlit,Pillar,Beauty,Beauty,,
26,West,A,Malad,14GFV7,39'',105'',Backlit Fabric with Silicon Strip,,1,28.4375,,0,Backlit,Pillar,Beauty,Beauty,,
27,West,A,Malad,14GFV8,39'',105'',Backlit Fabric with Silicon Strip,,1,28.4375,,0,Backlit,Pillar,Beauty,Beauty,,
28,West,A,Malad,14GFV9,39'',105'',Backlit Fabric with Silicon Strip,,1,28.4375,,0,Backlit,Pillar,Beauty,Beauty,,
29,West,A,Malad,14GFV10,32'',106'',Backlit Fabric with Silicon Strip,,1,23.55555556,,0,Backlit,Pillar,Beauty,Beauty,,
30,West,A,Malad,14GFV11,35'',115'',Backlit Fabric with Silicon Strip,,1,27.95138889,,0,Backlit,Pillar,Jewellery,Non-apps,,
31,West,A,Malad,14GFV12,32'',106'',Backlit Fabric with Silicon Strip,,1,23.55555556,,0,Backlit,Pillar,Jewellery,Non-apps,,
32,West,A,Malad,14GFV13,34'',115'',Backlit Fabric with Silicon Strip,,1,27.15277778,,0,Backlit,Pillar,Jewellery,Non-apps,,
33,West,A,Malad,14GFV14,54'',106'',Backlit Fabric with Silicon Strip,,1,39.75,,0,Backlit,Pillar,Beauty,Beauty,,
34,West,A,Malad,14GFV15,54'',106'',Backlit Fabric with Silicon Strip,,1,39.75,,0,Backlit,Pillar,Beauty,Beauty,,
35,West,A,Malad,14GFV16,80'',106'',Backlit Fabric with Silicon Strip,,1,58.88888889,,0,Backlit,Pillar,Beauty,Beauty,,
36,West,A,Malad,14GFV17,26'',104'',Backlit Fabric with Silicon Strip,,1,18.77777778,,0,Backlit,Pillar,Fragrance,Beauty,,
37,West,A,Malad,14GFV18,40'',105'',Backlit Fabric with Silicon Strip,,1,29.16666667,,0,Backlit,Pillar,Fragrance,Beauty,,
38,West,A,Malad,14GFV19,43'',105'',Backlit Fabric with Silicon Strip,,1,31.35416667,,0,Backlit,Pillar,Fragrance,Beauty,,
39,West,A,Malad,14GFV21,34'',100'',Backlit Fabric with Silicon Strip,,1,23.61111111,,0,Frontlit,Pillar,Ladies Footwear,Leather,,
40,West,A,Malad,14GFCC1,261'',43'',Backlit Fabric with Silicon Strip,,1,77.9375,,0,Backlit,Cash Counter,Non-apps,Non-apps,,
41,West,A,Malad,14GFCC2,244'',63'',Backlit Fabric with Silicon Strip,,1,106.75,,0,Backlit,Cash Counter,Non-apps,Non-apps,,
42,West,A,Malad,14GFSV1,13'',55'',Translit Film,,4,4.965277778,,0,Frontlit,Sensomatic,Beauty,Beauty,,
43,West,A,Malad,14GFSV2,13'',55'',Translit Film,,4,4.965277778,,0,Frontlit,Sensomatic,Non-apps,Non-apps,,
44,West,A,Malad,14GFSV3,13'',55'',Translit Film,,6,4.965277778,,0,Frontlit,Sensomatic,Beauty,Beauty,,
45,West,A,Malad,14FFV1,42'',113'',Backlit Fabric with Silicon Strip,,1,32.95833333,,1,Backlit,Pillar,Mens Denim,Mens,,
46,West,A,Malad,14FFV3,37'',111'',Backlit Fabric with Silicon Strip,,1,28.52083333,,1,Backlit,Pillar,Mens Denim,Mens,,
47,West,A,Malad,14FFV4,42'',100'',Backlit Fabric with Silicon Strip,,1,29.16666667,,1,Backlit,Pillar,Mens Denim,Mens,,
48,West,A,Malad,14FFV7,53'',112'',Backlit Fabric with Silicon Strip,,1,41.22222222,,1,Backlit,Pillar,Mens Formal,Mens,,
49,West,A,Malad,14FFV8,42'',101'',Backlit Fabric with Silicon Strip,,1,29.45833333,,1,Backlit,Pillar,Mens Formal,Mens,,
50,West,A,Malad,14FFV14,39'',108'',Backlit Fabric with Silicon Strip,,1,29.25,,1,Backlit,Pillar,Ugs,Mens,,
51,West,A,Malad,14FFV16,33'',101'',ESML,,1,23.14583333,,1,Frontlit,Pillar,Kids,Kids,,
52,West,A,Malad,14FFV18,33'',101'',ESML,,1,23.14583333,,1,Frontlit,Pillar,Kids,Kids,,
53,West,A,Malad,14FFV18a,65'',99'',ESML,,1,44.6875,,1,Frontlit,Pillar,Kids,Kids,,
54,West,A,Malad,14FFV19,54'',100'',Backlit Fabric with Silicon Strip,,1,37.5,,1,Backlit,Pillar,Indian Wear,Ladies,,
55,West,A,Malad,14FFV20,36'',101'',Backlit Fabric with Silicon Strip,,1,25.25,,1,Backlit,Pillar,Kids,Kids,,
56,West,A,Malad,14FFV21,36'',102'',Backlit Fabric with Silicon Strip,,1,25.375,,1,Backlit,Pillar,Ladies Western,Ladies,,
57,West,A,Malad,14FFV22,36'',108'',Backlit Fabric with Silicon Strip,,1,27,,1,Backlit,Pillar,Ladies Western,Ladies,,
58,West,A,Malad,14FFV23,36'',109'',Backlit Fabric with Silicon Strip,,1,27.25,,1,Backlit,Pillar,Ladies Western,Ladies,,
59,West,A,Malad,14FFV25,36'',101'',Backlit Fabric with Silicon Strip,,1,25.25,,1,Backlit,Pillar,Ladies Western,Ladies,,
60,West,A,Malad,14FFV26,36'',107'',Backlit Fabric with Silicon Strip,,1,26.75,,1,Backlit,Pillar,Ladies Western,Ladies,,
61,West,A,Malad,14FFV27,36'',101'',Backlit Fabric with Silicon Strip,,1,25.25,,1,Backlit,Pillar,Ladies Western,Ladies,,
62,West,A,Malad,14FFV28,36'',108'',Backlit Fabric with Silicon Strip,,1,27,,1,Backlit,Pillar,Ladies Western,Ladies,,
63,West,A,Malad,14FFV29,32'',106.5'',Backlit Fabric with Silicon Strip,,1,#VALUE!,,1,Backlit,Pillar,Ladies Western,Ladies,,
64,West,A,Malad,14FFV30,41'',100'',Backlit Fabric with Silicon Strip,,1,28.47222222,,1,Backlit,Pillar,Ladies Western,Ladies,,
65,West,A,Malad,14FFV31,41'',100'',Backlit Fabric with Silicon Strip,,1,28.47222222,,1,Backlit,Pillar,Ladies Western,Ladies,,
66,West,A,Malad,14FFV35,37'',102'',Backlit Fabric with Silicon Strip,,1,26.20833333,,1,Frontlit,Pillar,Mens Formal,Mens,,
67,West,A,Malad,14FFV36,38'',101'',Backlit Fabric with Silicon Strip,,1,26.65277778,,1,Frontlit,Pillar,Mens Formal,Mens,,
68,West,A,Malad,14FFV37,36'',100'',Backlit Fabric with Silicon Strip,,1,25,,1,Frontlit,Pillar,Mens Formal,Mens,,
69,West,A,Malad,14FFV38,36'',100'',Backlit Fabric with Silicon Strip,,1,25,,1,Frontlit,Pillar,Mens Formal,Mens,,
70,West,A,Malad,14FFV39,36'',100'',Backlit Fabric with Silicon Strip,,1,25,,1,Frontlit,Pillar,Mens Formal,Mens,,
71,West,A,Malad,14FFCC1,168'',70'',Backlit Fabric with Silicon Strip,,1,81.66666667,,1,Backlit,Cash Counter,Mens,Mens,,
72,West,A,Malad,14FFCC3,246'',72'',Backlit Fabric with Silicon Strip,,1,123,,1,Backlit,Cash Counter,Kids,Kids,,
73,West,A,Malad,14ESC1,,,Pic not found,,,,,1,Frontlit,Stairway,Mens,Mens,,
74,West,A,Malad,14ESC2,,,Pic not found,,,,,1,Frontlit,Stairway,Mens,Mens,,
75,West,A,Malad,14DS01,,,Digital Screen ,,,,,1,Digital,Stairway,Generic,Generic,,
76,West,A,Malad,14DS01,,,Digital Screen ,,,,,1,Digital,Stairway,Generic,Generic,,
77,West,A,Malad,14DS01,,,Digital Screen ,,,,,1,Digital,Stairway,Generic,Generic,,
78,West,A,Malad,14GFEW1,368'',133'',Flex,,1,339.8888889,,0,Frontlit,Window,Generic,Generic,,
79,West,A,Malad,14GFEW2,364'',134'',Flex,,1,338.7222222,,0,Frontlit,Window,Generic,Generic,,
80,West,A,Malad,14GFEW3,309'',130'',Flex,,1,278.9583333,,0,Frontlit,Window,Generic,Generic,,
81,West,A,Malad,14GFEW4,320'',130'',Flex,,1,288.8888889,,0,Frontlit,Window,Generic,Generic,,
82,West,A,Malad,14FFMW1,,,Pic not found,,,,,1,Frontlit,Window,Generic,Generic,,
83,West,A,Malad,14FFMW2,,,Pic not found,,,,,1,Frontlit,Window,Generic,Generic,,
,,,,,,,,,,,,,,,,,,
1,West,D,Nashik,347GFW2,8',7',Backlit Fabric with Silion Strips,,1,0.3888888889,,0,backlit,Window,Non-apps,Non-apps,,
2,West,D,Nashik,347FB3,216'',180'',Backlit Fabric with Silion Strips,,1,270,,1,backlit,Façade,Generic,Generic,,
3,West,D,Nashik,347GFSV1,22'',68'',Digital print on 5mm VOSB,"6""",3,10.38888889,,0,Frontlit,Sensomatic,Fragrance,Beauty,,
4,West,D,Nashik,347GFW1,96'',84'',Backlit Fabric with Silion Strips,,1,56,,0,backlit,Window,Fragrance,Beauty,,
5,West,D,Nashik,347GFW3,8',7',Backlit Fabric with Silion Strips,,1,0.3888888889,,0,backlit,Window,Non-apps,Non-apps,,
6,West,D,Nashik,347GFCC1,83'',47'',Backlit Fabric with Silion Strips,,1,26.92708333,,0,backlit,Cash Counter,Non-apps,Non-apps,,
7,West,D,Nashik,347FFCC1,,,Recce,,1,,,1,backlit,Cash Counter,Mens,Mens,,
8,West,D,Nashik,347FB1,18',15',Backlit Fabric with Silion Strips,,1,1.875,,1,backlit,Façade,Generic,Generic,,
9,West,D,Nashik,347FB2,18',15',Backlit Fabric with Silion Strips,,1,1.875,,1,backlit,Façade,Generic,Generic,,
10,West,D,Nashik,347FB4,216'',175'',Backlit Fabric with Silion Strips,,,262.5,,1,backlit,Façade,Generic,Generic,,
,,,,,,,,,,,,,,,,,,
1,West,D,Pacific Pune,64GFSOH7,45'',108'',ESML,,1,33.375,,0,Frontlit,Pillar,Ladies Western,Ladies,,
2,West,D,Pacific Pune,64GFSOH7A,43'',108'',ESML,,1,32.25,,0,Frontlit,Pillar,Ladies Western,Ladies,,
3,West,D,Pacific Pune,64GFCC1,218'',85'',Backlit Fabric with Silion Strips,,1,128.6805556,,0,Backlit,Cash Counter,Non-apps,Non-apps,,
4,West,D,Pacific Pune,64FFSOH1,,,,,,,,1,Frontlit,Pillar,Mens Formal,Mens,,
5,West,D,Pacific Pune,64FFSOH9,82'',107'',GB Vinyl,,1,60.52,,1,Frontlit,Stairway,Kids,Kids,,
6,West,D,Pacific Pune,64FFSOH8,,,,,,,,1,Frontlit,Pillar,Mens Denim,Mens,,
7,West,D,Pacific Pune,64FFSV1,,,,,,,,,,,,,,
8,West,D,Pacific Pune,64FW2,,,,,,,,0,Frontlit,Window,Generic,Generic,,
9,West,D,Pacific Pune,64GFSOH1,29'',95'',ESML,,1,18.80208333,,0,Frontlit,Pillar,Fragrance,Beauty,,
10,West,D,Pacific Pune,64GFSOH2,,,,,,,,0,Frontlit,Pillar,Fragrance,Beauty,,
11,West,D,Pacific Pune,64GFSOH2a,,,,,,,,0,Frontlit,Pillar,Fragrance,Beauty,,
12,West,D,Pacific Pune,64GFSOH3,,,,,,,,0,Frontlit,Pillar,Fragrance,Beauty,,
13,West,D,Pacific Pune,64GFSOH4,,,,,,,,0,Frontlit,Pillar,Mens Footwear,Leather,,
14,West,D,Pacific Pune,64GFSOH5,,,,,,,,0,Frontlit,Pillar,Ladies Western,Ladies,,
15,West,D,Pacific Pune,64GFSOH5A,,,,,,,,0,Frontlit,Pillar,Ladies Western,Ladies,,
16,West,,,64GFSOH6,44'',108'',ESML,,1,33.3,,,,,,,,
17,West,D,Pacific Pune,64GFSOH6A,,,,,,,,0,Frontlit,Pillar,Ladies Western,Ladies,,
18,West,D,Pacific Pune,64GFSOH8 (2vis),29'',95'',ESML,,1,18.80208333,,0,Frontlit,Pillar,Indian Wear,Ladies,,
19,West,D,Pacific Pune,64GFSOH9,,,,,,,,0,Frontlit,Pillar,Ladies Western,Ladies,,
20,West,D,Pacific Pune,64GFSV1,,,,,,,,0,Frontlit,Sensomatic,Beauty,Beauty,,
21,West,,,64FFSOH1,29'',99'',ESML,,1,19.59375,,,,,,,,
22,West,D,Pacific Pune,64FFSOH1A,29'',99'',ESML,,1,19.59375,,1,Frontlit,Pillar,Mens Formal,Mens,,
23,West,D,Pacific Pune,64FFSOH2,28'',99'',ESML,,1,19.25,,1,Frontlit,Pillar,Mens Formal,Mens,,
24,West,D,Pacific Pune,64FFSOH3,28'',99'',ESML,,1,19.25,,1,Frontlit,Pillar,Mens Formal,Mens,,
25,West,D,Pacific Pune,64FFSOH4,,,,,,,,1,Frontlit,Pillar,Ugs,Mens,,
26,West,D,Pacific Pune,64FFSOH4A,,,,,,,,1,Frontlit,Pillar,Ugs,Mens,,
27,West,D,Pacific Pune,64FFSOH5,28'',99'',ESML,,1,19.25,,1,Frontlit,Pillar,Mens Denim,Mens,,
28,West,D,Pacific Pune,64FFSOH5A,,,,,,,,1,Frontlit,Pillar,Mens Denim,Mens,,
29,West,D,Pacific Pune,64FFSOH6,,,,,,,,1,Frontlit,Pillar,Mens Denim,Mens,,
30,West,D,Pacific Pune,64FFSOH7,28'',99'',ESML,,1,19.25,,1,Frontlit,Pillar,Mens Denim,Mens,,
31,West,D,Pacific Pune,64FFSOH7A,,,,,,,,1,Frontlit,Pillar,Mens Denim,Mens,,
32,West,,Pacific Pune,64FFSOH1,28'',99'',ESML,,1,19.25,,,,,,,,
33,West,D,Pacific Pune,G4FFSV1,,,,,,,,1,Frontlit,Sensomatic,Mens,Mens,,
34,West,D,Pacific Pune,64FW1,,,,,,,,0,Frontlit,Window,Generic,Generic,,
35,West,D,Pacific Pune,64FW3,,,,,,,,0,Frontlit,Window,Fragrance,Beauty,,
,,,,,,,,,,,,,,,,,,
1,West,D,Panvel,272LGSOH1,56'',120'',ESML,,1,46.25,,-1,Frontlit,Pillar,Ladies Western,Ladies,,
2,West,D,Panvel,272LGSOH2,56'',121'',ESML,,1,47.05555556,,-1,Frontlit,Pillar,Ladies Western,Ladies,,
3,West,D,Panvel,272LGSOH3,56'',144'',ESML,,1,56,,-1,Frontlit,Pillar,Ladies ethnic,Ladies,,
4,West,D,Panvel,272LGSV1,32'',60'',Digital Print on 5mm VOSB,"8""",3,13.33333333,,-1,Frontlit,Sensomatic,Generic,Ladies,,
5,West,D,Panvel,272FFSOH1,67'',93'',ESML,,1,43.27083333,,1,Frontlit,Pillar,Kids,Kids,,
6,West,D,Panvel,272FFSOH3A,67'',93'',ESML,,1,43.27083333,,1,Frontlit,Pillar,Mens Casual,Mens,,
7,West,D,Panvel,272FFSOH4,44'',118'',ESML,,1,36.05555556,,1,Frontlit,Pillar,Mens Casual,Mens,,
8,West,D,Panvel,272FFSOH5,44'',119'',ESML,,1,36.36111111,,1,Frontlit,Pillar,Mens Casual,Mens,,
9,West,D,Panvel,272FFSOH6,40'',120'',ESML,,1,33.33333333,,1,Frontlit,Pillar,Mens Formal,Mens,,
10,West,D,Panvel,272FFSOH7,50'',97'',ESML,,1,33.45375,,1,Frontlit,Pillar,Kids,Kids,,
11,West,D,Panvel,272FFSOH8,45'',119'',ESML,,1,37.1875,,1,Frontlit,Pillar,Kids,Kids,,
12,West,D,Panvel,272FFSOH8A,44'',101'',ESML,,1,30.86111111,,1,Frontlit,Pillar,Kids,Kids,,
13,West,D,Panvel,272FFSV1,20'',56'',ESML,"6.5""",5,7.708333333,,1,Frontlit,Sensomatic,Generic,Mens,,
14,West,D,Panvel,272FFSOH9,44'',94'',ESML,,1,28.72222222,,1,Frontlit,Pillar,Mens Casual,Mens,,
15,West,D,Panvel,272FB1,44'',94'',ESML,,1,28.72222222,,1,Frontlit,Façade,Generic,Generic,,
16,West,D,Panvel,,44'',121'',ESML,,1,36.97222222,,,,,,,,
17,West,D,Panvel,272LGCC1,142'',70'',,,1,69.02777778,,-1,Frontlit,Pillar,Ladies ethnic,Ladies,,
18,West,D,Panvel,272GFSOH1,39'',107'',ESML,,1,28.60763889,,0,Frontlit,Pillar,Fragrance,Beauty,,
19,West,D,Panvel,272GFSOH2,39'',107'',ESML,,1,28.60763889,,0,Frontlit,Pillar,Fragrance,Beauty,,
20,West,D,Panvel,272GFSOH3,55'',107'',ESML,,1,40.86805556,,0,Frontlit,Pillar,Fragrance,Beauty,,
21,West,D,Panvel,272GFSOH4,65'',106'',ESML,,1,47.84722222,,0,Frontlit,Pillar,Footwear,PA,,
22,West,D,Panvel,272GFSOH5,,,Recce,,,,,0,Frontlit,Pillar,Sunglass,PA,,
23,West,D,Panvel,272GFSV2,30'',60'',VOSB,"6""",3,12.5,,0,Frontlit,Sensomatic,Generic,Non-apps,,
24,West,D,Panvel,272FFSOH2,47'',120'',ESML,,1,39.16666667,,1,Frontlit,Pillar,Mens Casual,Mens,,
25,West,D,Panvel,272FFSOH3,44'',119'',ESML,,1,36.20833333,,1,Frontlit,Pillar,Mens Casual,Mens,,
26,West,D,Panvel,272FFCC1,225'',56'',ESML,,1,87.5,,1,Frontlit,Cash Counter,Generic,Mens,,
27,West,D,Panvel,272GFW2,136'',97'',ESML,,1,91.61111111,,0,Frontlit,Façade,Generic,Generic,,
28,West,D,Panvel,272GFW3,158'',97'',ESML,,1,106.4305556,,0,Frontlit,Façade,Generic,Generic,,
,,,,,,,,,,,,,,,,,,
1,West,C,Pheonix Indore,,38'',112'',Backlit Fabric with Silicon Strip,,1,29.55555556,,-1,Backlit,Pillar,Watches,Non-apps,,
2,West,C,Pheonix Indore,8511UGSOH5,23'',102'',Backlit Fabric with Silicon Strip,,1,16.29166667,,-1,Backlit,Pillar,Ladies Western,Ladies,,
3,West,C,Pheonix Indore,8511UGSOH9,29'',102'',Backlit Fabric with Silicon Strip,,1,20.54166667,,-1,Backlit,Pillar,Ladies Western,Ladies,,
4,West,C,Pheonix Indore,8511UGSOH10,38'',104'',Backlit Fabric with Silicon Strip,,1,27.44444444,,-1,Backlit,Pillar,Ladies Western,Ladies,,
5,West,C,Pheonix Indore,8511UGSOH11,38'',104'',Backlit Fabric with Silicon Strip,,1,27.44444444,,-1,Backlit,Pillar,Ladies Western,Ladies,,
6,West,C,Pheonix Indore,8511UGCC1,120'',95'',Backlit Fabric with Silicon Strip,,1,79.16666667,,-1,Backlit,Cash Counter,Generic,Generic,,
7,West,C,Pheonix Indore,8511GFSOH2,46'',121'',Backlit Fabric with Silicon Strip,,1,38.65277778,,1,Backlit,Pillar,Mens Formal,Mens,,
8,West,C,Pheonix Indore,8511GFSOH3,29'',102'',Backlit Fabric with Silicon Strip,,1,20.54166667,,1,Backlit,Pillar,Mens Formal,Mens,,
9,West,C,Pheonix Indore,8511GFSOH4,23'',102'',Backlit Fabric with Silicon Strip,,1,16.29166667,,1,Backlit,Pillar,Mens Formal,Mens,,
10,West,C,Pheonix Indore,8511GFSOH5,23'',102'',Backlit Fabric with Silicon Strip,,1,16.29166667,,1,Backlit,Pillar,Mens Formal,Mens,,
11,West,C,Pheonix Indore,8511GFSOH9,38'',104'',Backlit Fabric with Silicon Strip,,1,27.44444444,,1,Backlit,Pillar,Kids,Kids,,
12,West,C,Pheonix Indore,8511GFCC1,190'',83'',Backlit Fabric with Silicon Strip,,1,108.8541667,,1,Backlit,Cash Counter,Generic,Generic,,
13,West,C,Pheonix Indore,8511UGSOH1,35'',108'',Backlit Fabric with Silicon Strip,,1,26.25,,-1,Backlit,Pillar,Fragrance,Beauty,,
14,West,C,Pheonix Indore,8511UGSOH2,,,Recce,,,,,-1,Backlit,Pillar,Watches,Non-apps,,
15,West,C,Pheonix Indore,8511UGSOH3,30'',102'',Backlit Fabric with Silicon Strip,,1,20.89583333,,-1,Backlit,Pillar,Watches,Non-apps,,
16,West,C,Pheonix Indore,8511UGSOH6,24'',103'',Backlit Fabric with Silicon Strip,,1,17.16666667,,-1,Backlit,Pillar,Ladies Western,Ladies,,
17,West,C,Pheonix Indore,8511UGSOH7,24'',103'',Backlit Fabric with Silicon Strip,,1,17.16666667,,-1,Backlit,Pillar,Ladies Western,Ladies,,
18,West,C,Pheonix Indore,8511UGSOH8,24'',103'',Backlit Fabric with Silicon Strip,,1,17.16666667,,-1,Backlit,Pillar,Ladies Western,Ladies,,
19,West,C,Pheonix Indore,8511GFSOH1,30'',102'',Backlit Fabric with Silicon Strip,,1,20.89583333,,1,Backlit,Pillar,Home,Home,,
20,West,C,Pheonix Indore,8511GFSOH6,23'',102'',Backlit Fabric with Silicon Strip,,1,16.29166667,,1,Backlit,Pillar,Mens Denim,Mens,,
21,West,C,Pheonix Indore,8511GFSOH7,29'',102'',Backlit Fabric with Silicon Strip,,1,20.54166667,,1,Backlit,Pillar,Mens Denim,Mens,,
22,West,C,Pheonix Indore,8511GFSOH8,29'',102'',Backlit Fabric with Silicon Strip,,1,20.54166667,,1,Backlit,Pillar,Mens Denim,Mens,,
23,West,C,Pheonix Indore,8511DS01,Digital Screen,,Digital screen,,,,,-1,Digital,Store Entrance,Generic,Generic,,
24,West,C,Pheonix Indore,8511DS02,Digital Screen,,Digital screen,,,,,1,Digital,Store Entrance,Generic,Generic,,
,,,,,,,,,,,,,,,,,,
1,West,A,R City,62GFBL4,43'',124'',Backlit Fabric with Silion Strips,,1,37.02777778,,0,Backlit,Pillar,Ladies Western,Ladies,,
2,West,A,R City,62GFBL6,"29.5""",102'',Backlit Fabric with Silion Strips,,,#VALUE!,,0,Backlit,Pillar,Ladies Western,Ladies,,
3,West,A,R City,62GFBL7,30'',102'',Backlit Fabric with Silion Strips,,1,21.25,,0,Backlit,Pillar,Ladies Western,Ladies,,
4,West,A,R City,62GFW2,24',14',ESML,,,2.333333333,,0,Frontlit,Window,Generic,Generic,,
5,West,A,R City,62GFW3,"288""","168""",ESML,,1,#VALUE!,,0,Frontlit,Window,Fragrance,Beauty,,
6,West,A,R City,62GFW5,7',9',Backlit Fabric with Silion Strips,,1,0.4375,,0,Frontlit,Window,Generic,Generic,,
7,West,A,R City,62FFBL1,30'',102'',Backlit Fabric with Silion Strips,,1,21.25,,1,Backlit,Pillar,Home,Home,,
8,West,A,Rcity,62FFBL2,30'',102'',Backlit Fabric with Silion Strips,,1,21.25,,1,Backlit,Pillar,Kids girl,Kids,,
9,West,A,Rcity,62FFBL3,30'',102'',Backlit Fabric with Silion Strips,,1,21.25,,1,Backlit,Pillar,Kids Boy,Kids,,
10,West,A,Rcity,62FFBL4,30'',102'',Backlit Fabric with Silion Strips,,1,21.25,,1,Backlit,Pillar,Kids,Kids,,
11,West,A,Rcity,62FFBL5,30'',102'',Backlit Fabric with Silion Strips,,1,20.89583333,,1,Backlit,Pillar,Indian Wear,Ladies,,
12,West,A,R City,62FFBL6,30'',102'',Backlit Fabric with Silion Strips,,1,20.89583333,,1,Backlit,Pillar,Home,Home,,
13,West,A,R City,62FFSV1A,16'',56'',Translit,,10,6.027777778,,,,,,,,
